Account,Date,daily_pnl,total_trades,closed_trades,wins,avg_trade_size_usd,win_rate,Broad_Sentiment,size_segment
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,-799.840817,859,436,231,7340.683504074505,0.5298165137614679,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,0.0,6,0,0,334.69666666666666,0.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.423473,42,21,13,11292.343571428572,0.6190476190476191,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,223.30918699999998,56,12,6,10782.5,0.5,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,47.62389499999999,35,28,9,5805.358,0.32142857142857145,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,-33.45419400000003,72,32,14,10697.198055555556,0.4375,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,-215.615907,1088,523,179,7396.280707720588,0.3422562141491396,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,241.24212,15,2,2,450.582,1.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,770.756024,10,4,4,2605.112,1.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,983.443176,34,7,7,6244.465294117647,1.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,913.8817869999998,16,15,6,14202.981249999999,0.4,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,559.44389,14,14,14,142.85642857142858,1.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,191.29666400000002,23,4,4,4465.268695652174,1.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,816.0903969999999,11,11,8,9886.378181818181,0.7272727272727273,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,0.0,12,0,0,8396.053333333333,0.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,259.62944200000004,30,11,7,6791.962666666667,0.6363636363636364,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,-8.05898,6,3,1,8333.848333333333,0.3333333333333333,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,210.315294,4,4,4,427.575,1.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,0.0,1,0,0,10005.6,0.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,0.0,2,0,0,2500.32,0.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,0.0,2,0,0,249.98499999999999,0.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,576.38114,8,7,7,322.04,1.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,1320.804256,7,3,3,3546.727142857143,1.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,-1443.814567,7,7,0,420.5385714285714,0.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,1026.004099,13,13,13,290.5161538461538,1.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,388.830831,19,8,8,3995.254210526316,1.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,0.0,2,0,0,5000.0,0.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,0.0,2,0,0,3751.305,0.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,212.3193,1,1,1,5214.47,1.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,-174.00152,10,2,0,2982.842,0.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,3829.986976,10,4,4,7134.341,1.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,238.326075,4,1,1,2560.8025000000002,1.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,0.0,4,0,0,3749.9725,0.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,0.0,2,0,0,4999.83,0.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,965.5522159999999,8,8,8,3245.635,1.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,-2830.444513,15,15,0,2021.84,0.0,Greed,High Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,0.0,3,0,0,1662.7633333333335,0.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,0.0,50,0,0,339.7238,0.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,0.0,14,0,0,301.70142857142855,0.0,Greed,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,0.0,6,0,0,829.8083333333334,0.0,Neutral,Low Size
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,0.0,3,0,0,1666.47,0.0,Greed,Low Size
